Store,Date,Temp,Fuel_Price,CPI,Unemployment,IsHoliday,Year,Month,Type,Area
1,9/17/2010,82.11,2.582,211.5224596,7.787000000000001,False,2010,9,a,151315
1,9/24/2010,80.94,2.6239999999999997,211.59722459999998,7.787000000000001,False,2010,9,a,151315
1,10/1/2010,71.89,2.603,211.6719895,7.837999999999999,False,2010,10,a,151315
1,10/8/2010,63.93,2.633,211.74675440000001,7.837999999999999,False,2010,10,a,151315
1,10/15/2010,67.18,2.72,211.81374359999998,7.837999999999999,False,2010,10,a,151315
1,10/22/2010,69.86,2.725,211.8612937,7.837999999999999,False,2010,10,a,151315
1,10/29/2010,69.64,2.716,211.9088438,7.837999999999999,False,2010,10,a,151315
1,11/5/2010,58.74,2.6889999999999996,211.95639390000002,7.837999999999999,False,2010,11,a,151315
1,11/12/2010,59.61,2.728,212.003944,7.837999999999999,False,2010,11,a,151315
1,11/19/2010,51.41,2.7710000000000004,211.88967369999997,7.837999999999999,False,2010,11,a,151315
1,11/26/2010,64.52,2.735,211.74843330000002,7.837999999999999,True,2010,11,a,151315
1,12/3/2010,49.27,2.708,211.60719300000002,7.837999999999999,False,2010,12,a,151315
1,12/10/2010,46.33,2.843,211.4659526,7.837999999999999,False,2010,12,a,151315
1,12/17/2010,49.84,2.8689999999999998,211.40531239999999,7.837999999999999,False,2010,12,a,151315
1,12/24/2010,52.33,2.886,211.4051222,7.837999999999999,False,2010,12,a,151315
1,12/31/2010,48.43,2.943,211.4049321,7.837999999999999,True,2010,12,a,151315
1,1/7/2011,48.27,2.9760000000000004,211.40474190000003,7.742000000000001,False,2011,1,a,151315
1,1/14/2011,35.4,2.983,211.4574109,7.742000000000001,False,2011,1,a,151315
1,1/21/2011,44.04,3.016,211.82723430000004,7.742000000000001,False,2011,1,a,151315
1,1/28/2011,43.83,3.01,212.19705770000002,7.742000000000001,False,2011,1,a,151315
1,2/4/2011,42.27,2.989,212.56688119999998,7.742000000000001,False,2011,2,a,151315
1,2/11/2011,36.39,3.022,212.9367046,7.742000000000001,True,2011,2,a,151315
1,2/18/2011,57.36,3.045,213.2478853,7.742000000000001,False,2011,2,a,151315
1,2/25/2011,62.9,3.065,213.535609,7.742000000000001,False,2011,2,a,151315
1,3/4/2011,59.58,3.2880000000000003,213.8233327,7.742000000000001,False,2011,3,a,151315
1,3/11/2011,53.56,3.4589999999999996,214.11105640000002,7.742000000000001,False,2011,3,a,151315
1,3/18/2011,62.76,3.488,214.3627114,7.742000000000001,False,2011,3,a,151315
1,3/25/2011,69.97,3.4730000000000003,214.59993889999998,7.742000000000001,False,2011,3,a,151315
1,4/1/2011,59.17,3.5239999999999996,214.8371664,7.682,False,2011,4,a,151315
1,4/8/2011,67.84,3.622,215.07439390000002,7.682,False,2011,4,a,151315
1,4/15/2011,71.27,3.7430000000000003,215.29185609999996,7.682,False,2011,4,a,151315
1,4/22/2011,72.99,3.807,215.45990530000003,7.682,False,2011,4,a,151315
1,4/29/2011,72.03,3.81,215.62795440000002,7.682,False,2011,4,a,151315
1,5/6/2011,64.61,3.906,215.7960035,7.682,False,2011,5,a,151315
1,5/13/2011,75.64,3.8989999999999996,215.9640526,7.682,False,2011,5,a,151315
1,5/20/2011,67.63,3.907,215.7339202,7.682,False,2011,5,a,151315
1,5/27/2011,77.72,3.786,215.5037878,7.682,False,2011,5,a,151315
1,6/3/2011,83.0,3.699,215.27365530000003,7.682,False,2011,6,a,151315
1,6/10/2011,83.13,3.648,215.04352290000003,7.682,False,2011,6,a,151315
1,6/17/2011,86.41,3.637,214.99805959999998,7.682,False,2011,6,a,151315
1,6/24/2011,83.58,3.594,215.09109819999998,7.682,False,2011,6,a,151315
1,7/1/2011,85.55,3.5239999999999996,215.18413680000003,7.962000000000001,False,2011,7,a,151315
1,7/8/2011,85.83,3.48,215.27717540000003,7.962000000000001,False,2011,7,a,151315
1,7/15/2011,88.54,3.575,215.3611087,7.962000000000001,False,2011,7,a,151315
1,7/22/2011,85.77,3.6510000000000002,215.4222784,7.962000000000001,False,2011,7,a,151315
1,7/29/2011,86.83,3.682,215.4834482,7.962000000000001,False,2011,7,a,151315
1,8/5/2011,91.65,3.6839999999999997,215.544618,7.962000000000001,False,2011,8,a,151315
1,8/12/2011,90.76,3.638,215.6057878,7.962000000000001,False,2011,8,a,151315
1,8/19/2011,89.94,3.554,215.66931069999998,7.962000000000001,False,2011,8,a,151315
1,8/26/2011,87.96,3.523,215.73322579999999,7.962000000000001,False,2011,8,a,151315
1,9/2/2011,87.83,3.533,215.7971409,7.962000000000001,False,2011,9,a,151315
1,9/9/2011,76.0,3.5460000000000003,215.86105600000002,7.962000000000001,True,2011,9,a,151315
1,9/16/2011,79.94,3.5260000000000002,216.0410526,7.962000000000001,False,2011,9,a,151315
1,9/23/2011,75.8,3.467,216.3758246,7.962000000000001,False,2011,9,a,151315
1,9/30/2011,79.69,3.355,216.71059649999998,7.962000000000001,False,2011,9,a,151315
1,10/7/2011,69.31,3.285,217.0453684,7.8660000000000005,False,2011,10,a,151315
1,10/14/2011,71.74,3.2739999999999996,217.3552733,7.8660000000000005,False,2011,10,a,151315
1,10/21/2011,63.71,3.353,217.5159762,7.8660000000000005,False,2011,10,a,151315
1,10/28/2011,66.57,3.372,217.67667909999997,7.8660000000000005,False,2011,10,a,151315
1,11/4/2011,54.98,3.332,217.837382,7.8660000000000005,False,2011,11,a,151315
1,11/11/2011,59.11,3.2969999999999997,217.99808489999998,7.8660000000000005,False,2011,11,a,151315
1,11/18/2011,62.25,3.3080000000000003,218.2205088,7.8660000000000005,False,2011,11,a,151315
1,11/25/2011,60.14,3.236,218.4676211,7.8660000000000005,True,2011,11,a,151315
1,12/2/2011,48.91,3.1719999999999997,218.7147333,7.8660000000000005,False,2011,12,a,151315
1,12/9/2011,43.93,3.158,218.96184559999998,7.8660000000000005,False,2011,12,a,151315
1,12/16/2011,51.63,3.159,219.17945330000003,7.8660000000000005,False,2011,12,a,151315
1,12/23/2011,47.96,3.112,219.3577216,7.8660000000000005,False,2011,12,a,151315
1,12/30/2011,44.55,3.1289999999999996,219.5359898,7.8660000000000005,True,2011,12,a,151315
1,1/6/2012,49.01,3.157,219.71425809999997,7.348,False,2012,1,a,151315
1,1/13/2012,48.53,3.261,219.89252630000001,7.348,False,2012,1,a,151315
1,1/20/2012,54.11,3.2680000000000002,219.98568930000002,7.348,False,2012,1,a,151315
1,1/27/2012,54.26,3.29,220.0788523,7.348,False,2012,1,a,151315
1,2/3/2012,56.55,3.36,220.1720153,7.348,False,2012,2,a,151315
1,2/10/2012,48.02,3.409,220.26517830000003,7.348,True,2012,2,a,151315
1,2/17/2012,45.32,3.51,220.42575860000002,7.348,False,2012,2,a,151315
1,2/24/2012,57.25,3.555,220.636902,7.348,False,2012,2,a,151315
1,3/2/2012,60.96,3.63,220.8480454,7.348,False,2012,3,a,151315
1,3/9/2012,58.76,3.6689999999999996,221.05918870000002,7.348,False,2012,3,a,151315
1,3/16/2012,64.74,3.734,221.21181319999997,7.348,False,2012,3,a,151315
1,3/23/2012,65.93,3.787,221.2864126,7.348,False,2012,3,a,151315
1,3/30/2012,67.61,3.845,221.3610119,7.348,False,2012,3,a,151315
1,4/6/2012,70.43,3.891,221.43561119999998,7.143,False,2012,4,a,151315
1,4/13/2012,69.07,3.891,221.5102105,7.143,False,2012,4,a,151315
1,4/20/2012,66.76,3.877,221.56407369999997,7.143,False,2012,4,a,151315
1,4/27/2012,67.23,3.8139999999999996,221.61793680000002,7.143,False,2012,4,a,151315
1,5/4/2012,75.55,3.7489999999999997,221.6718,7.143,False,2012,5,a,151315
1,5/11/2012,73.77,3.688,221.72566319999999,7.143,False,2012,5,a,151315
1,5/18/2012,70.33,3.63,221.74267400000002,7.143,False,2012,5,a,151315
1,5/25/2012,77.22,3.5610000000000004,221.744944,7.143,False,2012,5,a,151315
1,6/1/2012,77.95,3.5010000000000003,221.7472139,7.143,False,2012,6,a,151315
1,6/8/2012,78.3,3.452,221.7494839,7.143,False,2012,6,a,151315
1,6/15/2012,79.35,3.3930000000000002,221.76264210000002,7.143,False,2012,6,a,151315
1,6/22/2012,78.39,3.346,221.80302110000002,7.143,False,2012,6,a,151315
1,6/29/2012,84.88,3.286,221.8434,7.143,False,2012,6,a,151315
1,7/6/2012,81.57,3.227,221.88377889999998,6.9079999999999995,False,2012,7,a,151315
1,7/13/2012,77.12,3.2560000000000002,221.92415789999998,6.9079999999999995,False,2012,7,a,151315
1,7/20/2012,80.42,3.3110000000000004,221.9327267,6.9079999999999995,False,2012,7,a,151315
1,7/27/2012,82.66,3.407,221.9412954,6.9079999999999995,False,2012,7,a,151315
1,8/3/2012,86.11,3.417,221.9498642,6.9079999999999995,False,2012,8,a,151315
1,8/10/2012,85.05,3.4939999999999998,221.9584329,6.9079999999999995,False,2012,8,a,151315
1,8/17/2012,84.85,3.571,222.03841090000003,6.9079999999999995,False,2012,8,a,151315
1,8/24/2012,77.66,3.62,222.17194569999998,6.9079999999999995,False,2012,8,a,151315
1,8/31/2012,80.49,3.638,222.30548050000002,6.9079999999999995,False,2012,8,a,151315
1,9/7/2012,83.96,3.73,222.4390153,6.9079999999999995,True,2012,9,a,151315
1,9/14/2012,74.97,3.717,222.58201929999998,6.9079999999999995,False,2012,9,a,151315
1,9/21/2012,69.87,3.721,222.7818386,6.9079999999999995,False,2012,9,a,151315
1,9/28/2012,76.08,3.6660000000000004,222.9816579,6.9079999999999995,False,2012,9,a,151315
1,10/5/2012,68.55,3.617,223.1814772,6.5729999999999995,False,2012,10,a,151315
1,10/12/2012,62.99,3.6010000000000004,223.3812965,6.5729999999999995,False,2012,10,a,151315
1,10/19/2012,67.97,3.594,223.4257233,6.5729999999999995,False,2012,10,a,151315
1,10/26/2012,69.16,3.5060000000000002,223.44425130000002,6.5729999999999995,False,2012,10,a,151315
1,11/2/2012,55.32,3.386,223.4627793,6.5729999999999995,False,2012,11,a,151315
1,11/9/2012,61.24,3.3139999999999996,223.48130730000003,6.5729999999999995,False,2012,11,a,151315
1,11/16/2012,52.92,3.252,223.5129105,6.5729999999999995,False,2012,11,a,151315
1,11/23/2012,56.23,3.2110000000000003,223.56194739999998,6.5729999999999995,True,2012,11,a,151315
1,11/30/2012,52.34,3.207,223.61098419999996,6.5729999999999995,False,2012,11,a,151315
1,12/7/2012,64.12,3.198,223.66002110000002,6.5729999999999995,False,2012,12,a,151315
1,12/14/2012,48.89,3.168,223.7192767,6.5729999999999995,False,2012,12,a,151315
1,12/21/2012,56.02,3.0980000000000003,223.8398455,6.5729999999999995,False,2012,12,a,151315
1,12/28/2012,44.79,3.108,223.96041430000002,6.5729999999999995,True,2012,12,a,151315
1,1/4/2013,41.73,3.161,224.080983,6.525,False,2013,1,a,151315
1,1/11/2013,50.32,3.2430000000000003,224.2015518,6.525,False,2013,1,a,151315
1,1/18/2013,42.92,3.237,224.23581319999997,6.525,False,2013,1,a,151315
1,1/25/2013,53.37,3.227,224.23555180000002,6.525,False,2013,1,a,151315
1,2/1/2013,56.46,3.2439999999999998,224.2352903,6.525,False,2013,2,a,151315
1,2/8/2013,56.67,3.417,224.23502889999997,6.525,True,2013,2,a,151315
1,2/15/2013,49.66,3.475,224.2760526,6.525,False,2013,2,a,151315
1,2/22/2013,50.25,3.597,224.4202895,6.525,False,2013,2,a,151315
1,3/1/2013,48.01,3.7110000000000003,224.56452630000004,6.525,False,2013,3,a,151315
1,3/8/2013,50.81,3.658,224.70876319999996,6.525,False,2013,3,a,151315
1,3/15/2013,55.33,3.622,224.8356808,6.525,False,2013,3,a,151315
1,3/22/2013,63.42,3.611,224.9193005,6.525,False,2013,3,a,151315
1,3/29/2013,51.0,3.6060000000000003,225.0029202,6.525,False,2013,3,a,151315
1,4/5/2013,58.59,3.583,225.08653990000002,6.314,False,2013,4,a,151315
1,4/12/2013,62.72,3.529,225.17015959999998,6.314,False,2013,4,a,151315
1,4/19/2013,67.1,3.451,225.17015959999998,6.314,False,2013,4,a,151315
1,4/26/2013,59.23,3.417,225.17015959999998,6.314,False,2013,4,a,151315
1,5/3/2013,66.66,3.386,,,False,2013,5,a,151315
1,5/10/2013,63.9,3.392,,,False,2013,5,a,151315
1,5/17/2013,69.53,3.4539999999999997,,,False,2013,5,a,151315
1,5/24/2013,77.19,3.4939999999999998,,,False,2013,5,a,151315
1,5/31/2013,78.02,3.466,,,False,2013,5,a,151315
1,6/7/2013,76.44,3.4389999999999996,,,False,2013,6,a,151315
1,6/14/2013,79.86,3.431,,,False,2013,6,a,151315
1,6/21/2013,81.35,3.4789999999999996,,,False,2013,6,a,151315
1,6/28/2013,83.94,3.495,,,False,2013,6,a,151315
1,7/5/2013,79.85,3.4219999999999997,,,False,2013,7,a,151315
1,7/12/2013,83.12,3.4,,,False,2013,7,a,151315
1,7/19/2013,79.26,3.556,,,False,2013,7,a,151315
1,7/26/2013,81.54,3.62,,,False,2013,7,a,151315
2,2/5/2010,40.19,2.572,210.75260530000003,8.324,False,2010,2,a,202307
2,2/12/2010,38.49,2.548,210.8979935,8.324,True,2010,2,a,202307
2,2/19/2010,39.69,2.5140000000000002,210.9451605,8.324,False,2010,2,a,202307
2,2/26/2010,46.1,2.5610000000000004,210.97595730000003,8.324,False,2010,2,a,202307
2,3/5/2010,47.17,2.625,211.0067542,8.324,False,2010,3,a,202307
2,3/12/2010,57.56,2.667,211.03755099999998,8.324,False,2010,3,a,202307
2,3/19/2010,54.52,2.72,210.8733316,8.324,False,2010,3,a,202307
2,3/26/2010,51.26,2.7319999999999998,210.6766095,8.324,False,2010,3,a,202307
2,4/2/2010,63.27,2.719,210.4798874,8.2,False,2010,4,a,202307
2,4/9/2010,65.41,2.77,210.2831653,8.2,False,2010,4,a,202307
2,4/16/2010,68.07,2.8080000000000003,210.1495463,8.2,False,2010,4,a,202307
2,4/23/2010,65.11,2.795,210.1000648,8.2,False,2010,4,a,202307
2,4/30/2010,66.98,2.78,210.0505833,8.2,False,2010,4,a,202307
2,5/7/2010,71.28,2.835,210.00110180000001,8.2,False,2010,5,a,202307
2,5/14/2010,73.31,2.8539999999999996,209.9984585,8.2,False,2010,5,a,202307
2,5/21/2010,74.83,2.826,210.2768443,8.2,False,2010,5,a,202307
2,5/28/2010,81.13,2.759,210.5552301,8.2,False,2010,5,a,202307
2,6/4/2010,81.81,2.705,210.833616,8.2,False,2010,6,a,202307
2,6/11/2010,83.4,2.668,211.1120018,8.2,False,2010,6,a,202307
2,6/18/2010,85.81,2.637,211.10965430000002,8.2,False,2010,6,a,202307
2,6/25/2010,86.26,2.653,210.9950134,8.2,False,2010,6,a,202307
2,7/2/2010,82.74,2.6689999999999996,210.8803726,8.099,False,2010,7,a,202307
2,7/9/2010,82.59,2.642,210.76573169999998,8.099,False,2010,7,a,202307
2,7/16/2010,85.32,2.623,210.7577954,8.099,False,2010,7,a,202307
2,7/23/2010,87.66,2.608,210.8921319,8.099,False,2010,7,a,202307
2,7/30/2010,83.49,2.64,211.0264684,8.099,False,2010,7,a,202307
2,8/6/2010,89.53,2.627,211.16080490000002,8.099,False,2010,8,a,202307
2,8/13/2010,89.05,2.6919999999999997,211.2951413,8.099,False,2010,8,a,202307
2,8/20/2010,88.7,2.6639999999999997,211.25965860000002,8.099,False,2010,8,a,202307
2,8/27/2010,87.12,2.6189999999999998,211.2241759,8.099,False,2010,8,a,202307
2,9/3/2010,81.83,2.577,211.1886931,8.099,False,2010,9,a,202307
2,9/10/2010,79.09,2.565,211.15321040000003,8.099,True,2010,9,a,202307
2,9/17/2010,82.05,2.582,211.1806415,8.099,False,2010,9,a,202307
2,9/24/2010,81.79,2.6239999999999997,211.2552578,8.099,False,2010,9,a,202307
2,10/1/2010,69.24,2.603,211.3298742,8.163,False,2010,10,a,202307
2,10/8/2010,63.19,2.633,211.4044906,8.163,False,2010,10,a,202307
2,10/15/2010,65.8,2.72,211.4713286,8.163,False,2010,10,a,202307
2,10/22/2010,68.5,2.725,211.5187208,8.163,False,2010,10,a,202307
2,10/29/2010,66.24,2.716,211.5661131,8.163,False,2010,10,a,202307
2,11/5/2010,57.85,2.6889999999999996,211.61350530000004,8.163,False,2010,11,a,202307
2,11/12/2010,59.69,2.728,211.6608975,8.163,False,2010,11,a,202307
2,11/19/2010,50.81,2.7710000000000004,211.5470304,8.163,False,2010,11,a,202307
2,11/26/2010,62.98,2.735,211.4062867,8.163,True,2010,11,a,202307
2,12/3/2010,49.33,2.708,211.265543,8.163,False,2010,12,a,202307
2,12/10/2010,45.5,2.843,211.12479930000003,8.163,False,2010,12,a,202307
2,12/17/2010,47.55,2.8689999999999998,211.06454580000002,8.163,False,2010,12,a,202307
2,12/24/2010,49.97,2.886,211.06465989999998,8.163,False,2010,12,a,202307
2,12/31/2010,47.3,2.943,211.06477400000003,8.163,True,2010,12,a,202307
2,1/7/2011,44.69,2.9760000000000004,211.06488810000002,8.027999999999999,False,2011,1,a,202307
2,1/14/2011,33.02,2.983,211.1176713,8.027999999999999,False,2011,1,a,202307
2,1/21/2011,41.4,3.016,211.48646910000002,8.027999999999999,False,2011,1,a,202307
2,1/28/2011,42.83,3.01,211.8552668,8.027999999999999,False,2011,1,a,202307
2,2/4/2011,38.25,2.989,212.22406459999996,8.027999999999999,False,2011,2,a,202307
2,2/11/2011,33.19,3.022,212.59286239999997,8.027999999999999,True,2011,2,a,202307
2,2/18/2011,57.83,3.045,212.90331150000003,8.027999999999999,False,2011,2,a,202307
2,2/25/2011,60.8,3.065,213.190421,8.027999999999999,False,2011,2,a,202307
2,3/4/2011,57.77,3.2880000000000003,213.47753050000003,8.027999999999999,False,2011,3,a,202307
2,3/11/2011,52.7,3.4589999999999996,213.7646401,8.027999999999999,False,2011,3,a,202307
2,3/18/2011,62.32,3.488,214.0156238,8.027999999999999,False,2011,3,a,202307
2,3/25/2011,69.42,3.4730000000000003,214.25215730000002,8.027999999999999,False,2011,3,a,202307
2,4/1/2011,55.43,3.5239999999999996,214.48869080000003,7.931,False,2011,4,a,202307
2,4/8/2011,67.0,3.622,214.7252242,7.931,False,2011,4,a,202307
2,4/15/2011,69.48,3.7430000000000003,214.9420631,7.931,False,2011,4,a,202307
2,4/22/2011,69.39,3.807,215.10966569999997,7.931,False,2011,4,a,202307
2,4/29/2011,69.21,3.81,215.27726830000003,7.931,False,2011,4,a,202307
2,5/6/2011,61.48,3.906,215.44487090000004,7.931,False,2011,5,a,202307
2,5/13/2011,74.61,3.8989999999999996,215.6124735,7.931,False,2011,5,a,202307
2,5/20/2011,67.14,3.907,215.38347779999998,7.931,False,2011,5,a,202307
2,5/27/2011,76.42,3.786,215.15448219999996,7.931,False,2011,5,a,202307
2,6/3/2011,83.07,3.699,214.92548650000003,7.931,False,2011,6,a,202307
2,6/10/2011,83.4,3.648,214.69649080000002,7.931,False,2011,6,a,202307
2,6/17/2011,86.53,3.637,214.6513538,7.931,False,2011,6,a,202307
2,6/24/2011,85.17,3.594,214.7441108,7.931,False,2011,6,a,202307
2,7/1/2011,85.69,3.5239999999999996,214.83686780000002,7.852,False,2011,7,a,202307
2,7/8/2011,87.7,3.48,214.9296249,7.852,False,2011,7,a,202307
2,7/15/2011,89.83,3.575,215.0134426,7.852,False,2011,7,a,202307
2,7/22/2011,89.34,3.6510000000000002,215.0749122,7.852,False,2011,7,a,202307
2,7/29/2011,90.07,3.682,215.1363819,7.852,False,2011,7,a,202307
2,8/5/2011,93.34,3.6839999999999997,215.1978515,7.852,False,2011,8,a,202307
2,8/12/2011,91.58,3.638,215.25932110000002,7.852,False,2011,8,a,202307
2,8/19/2011,89.86,3.554,215.3229307,7.852,False,2011,8,a,202307
2,8/26/2011,90.45,3.523,215.38689700000003,7.852,False,2011,8,a,202307
2,9/2/2011,89.64,3.533,215.4508632,7.852,False,2011,9,a,202307
2,9/9/2011,77.97,3.5460000000000003,215.5148295,7.852,True,2011,9,a,202307
2,9/16/2011,78.85,3.5260000000000002,215.6944378,7.852,False,2011,9,a,202307
2,9/23/2011,75.58,3.467,216.02823560000002,7.852,False,2011,9,a,202307
2,9/30/2011,78.14,3.355,216.3620333,7.852,False,2011,9,a,202307
2,10/7/2011,69.92,3.285,216.69583109999996,7.441,False,2011,10,a,202307
2,10/14/2011,71.67,3.2739999999999996,217.0048261,7.441,False,2011,10,a,202307
2,10/21/2011,64.53,3.353,217.1650042,7.441,False,2011,10,a,202307
2,10/28/2011,65.87,3.372,217.3251824,7.441,False,2011,10,a,202307
2,11/4/2011,55.53,3.332,217.48536049999998,7.441,False,2011,11,a,202307
2,11/11/2011,59.33,3.2969999999999997,217.6455387,7.441,False,2011,11,a,202307
2,11/18/2011,62.01,3.3080000000000003,217.86702180000003,7.441,False,2011,11,a,202307
2,11/25/2011,56.36,3.236,218.1130269,7.441,True,2011,11,a,202307
2,12/2/2011,48.74,3.1719999999999997,218.35903190000002,7.441,False,2011,12,a,202307
2,12/9/2011,41.76,3.158,218.605037,7.441,False,2011,12,a,202307
2,12/16/2011,50.13,3.159,218.82179280000003,7.441,False,2011,12,a,202307
2,12/23/2011,46.66,3.112,218.9995495,7.441,False,2011,12,a,202307
2,12/30/2011,44.57,3.1289999999999996,219.1773063,7.441,True,2011,12,a,202307
2,1/6/2012,46.75,3.157,219.355063,7.057,False,2012,1,a,202307
2,1/13/2012,45.99,3.261,219.53281980000003,7.057,False,2012,1,a,202307
2,1/20/2012,51.7,3.2680000000000002,219.6258417,7.057,False,2012,1,a,202307
2,1/27/2012,50.5,3.29,219.7188636,7.057,False,2012,1,a,202307
2,2/3/2012,55.21,3.36,219.81188540000002,7.057,False,2012,2,a,202307
2,2/10/2012,46.98,3.409,219.90490730000002,7.057,True,2012,2,a,202307
2,2/17/2012,43.82,3.51,220.06519930000002,7.057,False,2012,2,a,202307
2,2/24/2012,54.63,3.555,220.27594399999998,7.057,False,2012,2,a,202307
2,3/2/2012,58.79,3.63,220.4866886,7.057,False,2012,3,a,202307
2,3/9/2012,57.11,3.6689999999999996,220.6974332,7.057,False,2012,3,a,202307
2,3/16/2012,63.68,3.734,220.84984680000002,7.057,False,2012,3,a,202307
2,3/23/2012,64.01,3.787,220.9244858,7.057,False,2012,3,a,202307
2,3/30/2012,66.83,3.845,220.9991248,7.057,False,2012,3,a,202307
2,4/6/2012,68.43,3.891,221.07376380000002,6.891,False,2012,4,a,202307
2,4/13/2012,68.08,3.891,221.14840279999999,6.891,False,2012,4,a,202307
2,4/20/2012,65.69,3.877,221.2021074,6.891,False,2012,4,a,202307
2,4/27/2012,67.2,3.8139999999999996,221.25581200000002,6.891,False,2012,4,a,202307
2,5/4/2012,76.73,3.7489999999999997,221.30951659999997,6.891,False,2012,5,a,202307
2,5/11/2012,73.87,3.688,221.36322119999997,6.891,False,2012,5,a,202307
2,5/18/2012,71.27,3.63,221.380331,6.891,False,2012,5,a,202307
2,5/25/2012,78.19,3.5610000000000004,221.3828029,6.891,False,2012,5,a,202307
2,6/1/2012,78.38,3.5010000000000003,221.38527480000002,6.891,False,2012,6,a,202307
2,6/8/2012,78.69,3.452,221.38774669999998,6.891,False,2012,6,a,202307
2,6/15/2012,80.56,3.3930000000000002,221.4009901,6.891,False,2012,6,a,202307
2,6/22/2012,81.04,3.346,221.4411622,6.891,False,2012,6,a,202307
2,6/29/2012,86.32,3.286,221.48133430000004,6.891,False,2012,6,a,202307
2,7/6/2012,84.2,3.227,221.52150640000002,6.565,False,2012,7,a,202307
2,7/13/2012,80.17,3.2560000000000002,221.5616784,6.565,False,2012,7,a,202307
2,7/20/2012,83.23,3.3110000000000004,221.5701123,6.565,False,2012,7,a,202307
2,7/27/2012,86.37,3.407,221.5785461,6.565,False,2012,7,a,202307
2,8/3/2012,90.22,3.417,221.58697990000002,6.565,False,2012,8,a,202307
2,8/10/2012,88.55,3.4939999999999998,221.59541380000002,6.565,False,2012,8,a,202307
2,8/17/2012,84.79,3.571,221.67514590000002,6.565,False,2012,8,a,202307
2,8/24/2012,76.91,3.62,221.80835180000003,6.565,False,2012,8,a,202307
2,8/31/2012,82.64,3.638,221.94155759999998,6.565,False,2012,8,a,202307
2,9/7/2012,87.65,3.73,222.0747635,6.565,True,2012,9,a,202307
2,9/14/2012,75.88,3.717,222.2174395,6.565,False,2012,9,a,202307
2,9/21/2012,71.09,3.721,222.41693619999998,6.565,False,2012,9,a,202307
2,9/28/2012,79.45,3.6660000000000004,222.61643289999998,6.565,False,2012,9,a,202307
2,10/5/2012,70.27,3.617,222.8159296,6.17,False,2012,10,a,202307
2,10/12/2012,60.97,3.6010000000000004,223.01542630000003,6.17,False,2012,10,a,202307
2,10/19/2012,68.08,3.594,223.0598077,6.17,False,2012,10,a,202307
2,10/26/2012,69.79,3.5060000000000002,223.0783366,6.17,False,2012,10,a,202307
2,11/2/2012,56.4,3.386,223.09686549999998,6.17,False,2012,11,a,202307
2,11/9/2012,61.9,3.3139999999999996,223.1153944,6.17,False,2012,11,a,202307
2,11/16/2012,52.72,3.252,223.1469028,6.17,False,2012,11,a,202307
